"","Var1","Freq"
"795","79.4",548
"796","79.5",552
"797","79.6",566
"798","79.7",513
"799","79.8",527
"800","79.9",520
"801","80",528
"802","80.1",552
"803","80.2",534
"804","80.3",537
"805","80.4",547
"806","80.5",546
"807","80.6",601
"808","80.7",592
"809","80.8",573
"810","80.9",572
"811","81",563
"812","81.1",595
"813","81.2",548
"814","81.3",603
"815","81.4",602
"816","81.5",566
"817","81.6",564
"818","81.7",609
"819","81.8",597
"820","81.9",631
"821","82",572
"822","82.1",599
"823","82.2",613
"824","82.3",624
"825","82.4",611
"826","82.5",614
"827","82.6",588
"828","82.7",603
"829","82.8",673
"830","82.9",595
"831","83",609
"832","83.1",650
"833","83.2",632
"834","83.3",661
"835","83.4",671
"836","83.5",685
"837","83.6",610
"838","83.7",645
"839","83.8",584
"840","83.9",696
"841","84",623
"842","84.1",660
"843","84.2",607
"844","84.3",666
"845","84.4",687
"846","84.5",620
"847","84.6",681
"848","84.7",685
"849","84.8",691
"850","84.9",670
"851","85",702
"852","85.1",665
"853","85.2",620
"854","85.3",681
"855","85.4",742
"856","85.5",665
"857","85.6",663
"858","85.7",676
"859","85.8",632
"860","85.9",623
"861","86",706
"862","86.1",717
"863","86.2",665
"864","86.3",654
"865","86.4",646
"866","86.5",644
"867","86.6",644
"868","86.7",685
"869","86.8",633
"870","86.9",644
"871","87",625
"872","87.1",648
"873","87.2",629
"874","87.3",619
"875","87.4",640
"876","87.5",637
"877","87.6",691
"878","87.7",607
"879","87.8",600
"880","87.9",672
"881","88",637
"882","88.1",604
"883","88.2",603
"884","88.3",630
"885","88.4",610
"886","88.5",565
"887","88.6",623
"888","88.7",661
"889","88.8",580
"890","88.9",600
"891","89",556
"892","89.1",616
"893","89.2",576
"894","89.3",574
"895","89.4",599
"896","89.5",559
"897","89.6",575
"898","89.7",534
"899","89.8",601
"900","89.9",596
"901","90",485
"902","90.1",550
"903","90.2",536
"904","90.3",503
"905","90.4",491
"906","90.5",493
"907","90.6",536
"908","90.7",525
"909","90.8",472
"910","90.9",483
"911","91",471
"912","91.1",514
"913","91.2",492
"914","91.3",455
"915","91.4",479
"916","91.5",467
"917","91.6",450
"918","91.7",432
"919","91.8",440
"920","91.9",479
"921","92",407
"922","92.1",455
"923","92.2",402
"924","92.3",406
"925","92.4",446
"926","92.5",358
"927","92.6",409
"928","92.7",404
"929","92.8",389
"930","92.9",384
"931","93",321
"932","93.1",352
"933","93.2",343
"934","93.3",350
"935","93.4",367
"936","93.5",343
"937","93.6",314
"938","93.7",314
"939","93.8",318
"940","93.9",305
"941","94",302
"942","94.1",305
"943","94.2",264
"944","94.3",268
"945","94.4",241
"946","94.5",252
"947","94.6",256
"948","94.7",269
"949","94.8",252
"950","94.9",253
"951","95",219
"952","95.1",226
"953","95.2",207
"954","95.3",233
"955","95.4",213
"956","95.5",184
"957","95.6",218
"958","95.7",182
"959","95.8",204
"960","95.9",183
"961","96",169
"962","96.1",170
"963","96.2",168
"964","96.3",155
"965","96.4",152
"966","96.5",162
"967","96.6",136
"968","96.7",119
"969","96.8",127
"970","96.9",130
"971","97",123
"972","97.1",119
"973","97.2",109
"974","97.3",122
"975","97.4",110
"976","97.5",101
"977","97.6",101
"978","97.7",89
"979","97.8",108
"980","97.9",95
"981","98",80
"982","98.1",70
"983","98.2",66
"984","98.3",67
"985","98.4",57
"986","98.5",51
"987","98.6",75
"988","98.7",55
"989","98.8",44
"990","98.9",73
"991","99",53
"992","99.1",50
"993","99.2",45
"994","99.3",52
"995","99.4",43
"996","99.5",46
"997","99.6",39
"998","99.7",42
"999","99.8",30
"1000","99.9",50
"1001","100",23
"1002","100.1",34
"1003","100.2",26
"1004","100.3",27
"1005","100.4",28
"1006","100.5",33
"1007","100.6",32
"1008","100.7",23
"1009","100.8",24
"1010","100.9",23
"1011","101",16
"1012","101.1",22
"1013","101.2",19
"1014","101.3",19
"1015","101.4",20
"1016","101.5",13
"1017","101.6",18
"1018","101.7",19
"1019","101.8",14
"1020","101.9",12
"1021","102",13
"1022","102.1",16
"1023","102.2",10
"1024","102.3",13
"1025","102.4",10
"1026","102.5",8
